x1,x2,x3,x4,x5,loss
0.0052213962957496475,0.014184028748432798,0.19004394340033892,0.03366903398816531,0.7569505990705458,5.2632247682895414
0.31490981480840696,-0.0056775729381308695,0.21850054954953171,0.008572892687243783,0.46224066594465885,16.405218165311442
0.2640372523052976,-0.005875840304768666,0.018869495780561338,0.22955894520151912,0.4949220267750761,38.920322913743334
0.0532041155062591,0.0025000560489398405,-0.011982995705153382,0.37747689362313447,0.5587823385439579,58.08271352809688
0.3591444384288844,0.003941289971941107,0.03589225962990125,0.09308327964879569,0.5056920711580594,62.39193661803463
0.4739204626353167,0.00747508274546728,0.05693101083255612,0.013165832489276127,0.4409066130165723,75.51172190558543
0.1476071821006527,0.0012395668518556868,0.10641728525407577,0.11267974107497783,0.5989273748219267,76.28320507306658
0.3576380440885909,-0.02308364340346364,0.20590164132852531,-0.013927539553292772,0.41589641909769953,121.52922444963244
0.13951318249477784,-0.023096826428640006,0.20725308711805074,0.08413460620515584,0.5345293239964063,122.05433521035597
0.00488558679080295,-0.01596996904849433,-0.0030932383008469163,0.22035294425717158,0.793213582522691,129.18290865148956
0.29913886839859943,-0.02165762421267164,0.020788309930861896,0.2637980154018755,0.38037196692062425,129.99914860785137
0.5101017018767326,-0.020990532711365802,0.09966347866429287,0.1332067914808857,0.2210668766845666,134.91391913513553
0.00627049057571544,-0.021081017816653475,0.04786283077547151,0.2837017859540885,0.6263008358260809,135.33531652009768
0.4606596604586217,-0.021795914782489476,0.0528273017514271,0.14522809994233454,0.30541285881339014,135.4087702080176
0.40885675138941796,-0.022789800561788434,0.2050438642339507,0.0742051116938141,0.27682215557813294,136.82510991362517
0.06153441703332383,-0.03307490170706244,0.05116236862576168,0.26143804564915324,0.5992467825126495,154.58791468809855
0.19648007834750986,-0.021267080085931016,0.2512440369124931,0.049979854261908284,0.466392110064837,157.65734474576828
0.2870515978310747,-0.03277106823284127,0.09356205919687213,0.2142779293359054,0.3769911884182589,162.76317267287288
0.22762595102106128,-0.032820640686056675,0.07603758457074497,0.25969155429451274,0.4087580850384315,163.30415354024956
0.351804881945961,0.017904629885181617,0.04610895698315443,0.10035374145837633,0.49052369064212026,172.59129168605784
0.15781285535750722,-0.013085262770967653,0.1288496511631009,0.19693820704132667,0.4718567948938554,180.33392150761216
0.021502138261426166,-0.0013741377753029253,0.28680127254346083,-0.030380434225665588,0.6928175593414972,180.62294422083514
0.13581518579217602,-0.021522917561940226,0.0694619311290664,0.08213031303335823,0.6766750672523291,185.02291578000427
0.1496121038222322,0.05045249882123995,0.03958182666339764,0.14015881716948086,0.6545773203336402,187.24514730764434
0.4741743066136166,-0.021679434260537988,0.09418496679403716,-0.009008833781350343,0.4048009996116506,188.53621860885056
0.19472774378758817,-0.031979506220900185,0.16615853034690758,0.1440957843404372,0.46385627553276704,189.6918156504603
0.10846054407522092,-0.031746260831232366,0.04560666104062961,0.2947261375739352,0.5193435144189279,190.26239484779992
0.27801868663303964,-0.022888454018825912,0.06722662222960302,0.042736216422966995,0.5770918844166905,191.6665039048325
0.4995400496625744,-0.020953402672187312,-0.026465909859551384,0.35255008444587177,0.13858268796773607,195.141622524316
0.14566863015129414,-0.0315484732054575,0.10016207520027941,0.17998307281588535,0.5406256073977895,202.27362926700158
0.16527557625345526,0.004354031233570988,0.0867789707976038,0.19701978283532862,0.532604140592841,206.0047497404885
0.26412497015388675,-0.012386512930598805,0.15327031831118818,-0.016420308766078313,0.5568163504724201,207.06651136332167
0.1898514497179136,-0.023040691512069073,0.2411589177023668,0.1596783900486841,0.37463886403810664,208.54929814671817
0.2841978147757825,-0.042518355670963515,0.2159909458104556,0.09984475488382001,0.38276533108748007,212.22041450219572
0.2937085164783373,0.004039076291120176,0.007174514466963954,0.019641688456624732,0.6736683938234764,213.14280580798527
0.04295269785260005,-0.031494058158918765,0.06032245783117201,0.21194035745199888,0.650620155604337,214.13598442805005
0.20925685676313896,-0.03145925956582272,0.1224178279316861,0.1982908617034486,0.43549481707665993,215.65480782964693
0.4038702103385837,-0.03134294593696889,0.20427392131957972,0.0055526990435246825,0.35056517235087525,217.99761655132355
0.25040462138137354,-0.031578368627420035,0.16513740309283376,-0.0005306272760021618,0.5517685158023526,220.0304714646406
0.16710933855743706,-0.007043111136401072,0.13316447238512735,0.09998747183823709,0.5713564692425805,221.14466758658247
0.051243714564031775,-0.04203527262838909,0.20199856937680644,0.0995041810938239,0.6266669106895901,225.64034376598983
0.24443712616817498,-0.031255735458588,0.08196893177266559,0.22050831544870017,0.4165026432043763,226.58761715474577
0.11570901251047132,-0.03277295739925617,0.17216660668516837,-0.020136883380934535,0.7042822490688428,227.58354286825124
0.2527286130283801,-0.04246583272539459,0.12836563187579333,0.2619207675649543,0.3393868194782008,228.1287914706571
0.33028169599754215,-0.041930270295245355,0.17041803360607385,0.06969426178638072,0.4083569729461996,230.66369365230832
0.5474752311764338,-0.0312130337646243,0.14419917492160966,0.09912983180451224,0.17221526179834673,231.7079575964891
0.46220249694001453,-0.04212125447675068,-0.017797223896700617,0.3394106790457225,0.19621432460526086,233.9549988731458
0.34276834848467086,-0.041783461881881055,0.034600569746548855,0.2796677396755728,0.32082776408865177,234.07288190901102
0.19902462929221268,-0.00737705080424423,0.09662373382264676,-0.011713620336252575,0.7176069104051175,235.26191676104463
0.02552830618164518,-0.02021791015929559,0.10919239576791048,0.2709292368129949,0.5503214526276353,237.3786402729643
0.2513601553452883,-0.005042575868201744,0.059570684219023264,0.23815597275042724,0.43043125271610994,238.41768873958307
0.23844055277005202,-0.011157652747976055,0.054684349842550155,0.055442956577204945,0.6102396231745234,243.35601474490886
0.27610730801446054,0.004155385062521638,0.23538792589949978,0.021286394350041232,0.4492480668064097,247.794013921082
0.32059055651857227,-0.04194645709531578,0.040290326584526,0.19241438982224168,0.425556186919557,249.7720054011691
0.1360092251907389,-0.021932255216169372,0.073492635195726,0.007176417136750634,0.7474962162098434,250.3924041568373
0.1633752140011203,-0.04211864251523998,0.16129764153179585,0.03455623417242469,0.6207279288794265,251.97970209191197
0.39672399566978594,-0.041329210395852134,0.014097675618333375,0.296398013289347,0.2680325666343933,252.06596383753845
0.1746190688831102,-0.04136920891567643,-3.215181958382378e-05,0.32310853613884477,0.47789678554658166,252.78177957181842
0.27381892648992356,-0.01965362206074704,0.1350691394124103,0.026320132447432327,0.517338771655544,254.21135229543094
-0.02080784549226914,-0.032396164829542745,0.15274914458230507,0.0074769127000437075,0.8310331077170521,254.9669971620297
0.021870059189860427,0.004283717217583312,0.028565814599894605,0.0013723219400466281,0.9400675019438898,255.75670140638894
0.26455219985588274,-0.03274207765580536,0.07006356037404787,0.04228319617628479,0.5948513459707943,257.47885054617257
0.2569453409596648,-0.019454246528292408,0.05739708817346909,0.2176910231772825,0.4196247027301954,257.8355897071084
-0.013093284470650009,-0.020864933258439182,0.08481510542678483,0.4098693552813102,0.480924459812548,260.13681181612907
0.2926282718256628,-0.041738925253367566,0.06260788106242117,0.1480378454094855,0.47433023960566784,266.19138365475675
0.022099005789013585,-0.04116617818721419,0.09357504994788036,0.22829737639369865,0.629407180056587,267.5039794548124
0.006418532844257386,-0.031077662285443182,-0.002941215383524976,0.2489023322932626,0.70944303132483,267.9193417291846
0.03543129759891907,-0.04173104836036827,0.1846608957727192,0.015039376998811759,0.7424270041373482,269.38810050863043
0.20134850466507198,-0.030688081422882568,0.1834864399980683,0.011396613431827407,0.5626334257849256,270.4283605375716
0.05251432976002146,-0.03189016123536002,0.07028150568768352,0.4272210782368402,0.4185434911230581,272.3544479194543
0.1699613557052171,-0.03109256752614592,-0.014691917842068296,0.24261568439443693,0.5641500075025039,273.1503945145695
0.049936842869969036,-0.01919976903727474,0.1974319030092806,0.05449125269527388,0.648852803432134,273.21383550826175
0.1794735944552708,-0.04155998069931496,0.13706588366575112,0.05752062631724846,0.6025383378690277,274.8550688845291
0.2805003377739034,-0.019120231569575635,0.2124888741413239,-0.009866929755155495,0.46748117970853587,278.9346334623704
0.19161273515772898,0.004112136535236356,0.25179405745678285,0.06662448675213631,0.4721007073289573,281.8164416245053
0.1803470226271601,-0.01020519912858333,-0.010026660647773479,0.13380797668247135,0.6581061357074371,282.6904667737423
0.26184461121368485,-0.04235337408072476,-0.020303665343130023,0.24380202474127213,0.4963071505211831,282.8678671445258
0.27787922496287326,-0.005744241991558489,-0.0015029946501515252,0.14354499801146225,0.5571437511160748,282.97736450341574
0.0792948519547751,-0.051475087097598377,0.21474292026297373,0.1526047105030634,0.544153379324717,290.80643951028827
0.18759712285346544,-0.030556618322372085,0.1002095617551537,0.25384693837057576,0.41635414513489033,292.7488833464827
0.18318730068772263,-0.04121566180801266,0.2701026447927013,0.08235983361705734,0.43828298189863896,296.0812594199235
0.10339912155941695,-0.01857412940734022,0.1477710512397997,0.06291136672165057,0.6350269854412057,299.8822356157834
0.04488044260442401,-0.05116901543721776,0.07170046899634314,0.2811053758587263,0.5905769780154834,299.9583801514074
0.15339348779211376,-0.04094084493990749,0.039132936458966455,0.21600867740519383,0.5624715749061974,301.3055126407442
0.2309498482434866,-0.05103566315108375,0.19907992886264084,0.12804597203292922,0.42915270901786745,306.5447551054153
0.23081561528484235,0.003957781265382873,0.09493584516086478,0.26525588267796446,0.39157978872926763,307.36269684385366
0.3826132450556685,-0.040964307235466534,-0.0020230934789957165,0.41617475349939054,0.17447788304479228,309.2727733986153
0.19378037416605876,-0.050928166899632234,0.11420342410175409,0.20626564642866443,0.4721730909146552,309.2740048295715
0.08705676507216703,-0.04201992112780544,0.13602816600411402,0.012091332406031555,0.7441386670646156,309.3328895307485
-0.009723358747507585,-0.04126075151002401,0.1643588193158797,0.28214271106246175,0.5376822731927897,309.4133670025949
0.025097210563851915,-0.04067714951664186,0.13507594546341434,0.1364510170487753,0.6718908271418879,309.5842327162513
0.24602743777751035,-0.020536431851992585,0.0315453927336919,0.028638249108397996,0.6524836123774731,310.35404588401286
0.21162220896597322,0.0039181002379475634,0.10330664031541029,0.08520969266785997,0.5825905514005355,310.4823211666585
0.054642218699752006,-0.03284545914473509,-0.0006358112997022283,0.12654943511873293,0.7916744423623989,310.9422558921287
0.36316510626628634,-0.04061815931351249,0.18763138594020667,0.01277142286981639,0.40442785974747913,311.94214255792446
0.03884689362111624,-0.029844862565191393,0.02434772505931696,0.2702133114320417,0.6209267155420286,312.66224967450086
0.09991211213800742,-0.029753201720155248,0.09901659497051932,0.17377558452874442,0.5812573314163711,315.1214284656503
0.1118823122018242,-0.03017567912112299,0.0075362804733677645,0.219723055954704,0.6167159460718884,316.540041617694
-0.022041907123025752,-0.05147232231939778,0.04981954570730787,0.40204905085637266,0.5610046534878683,316.7442141781507
0.08960281099782066,-0.018788889572806763,0.0688905595352812,0.09848652923998691,0.6925788655603268,318.087274201961
